user_id,word,raw_score
user11,spook,3
user11,create,5
user11,diabolic,4
user11,baby,5
user11,brochure,3
user11,hulk,3
user11,antagonize,4
user11,rainfall,4
user11,graduation,5
user11,clientele,3
user11,coma,3
user11,shrug,2
user11,apologize,5
user11,organizer,5
user11,cutback,4
user11,brandish,3
user11,absorbing,3
user11,dismantle,2
user11,expend,5
user11,incense,2
user11,coronation,3
user11,gamble,5
user11,scholar,5
user11,airline,5
user11,rear,5
user11,aging,5
user11,lengthy,4
user11,necessitate,4
user11,rigor,3
user11,universally,4
user11,ski,5
user11,sadly,4
user11,effort,5
user11,feed,5
user11,gill,3
user11,fracture,3
user11,treachery,3
user11,empathy,4
user11,backfire,3
user11,savage,4
user11,take,5
user11,fluff,3
user11,coke,5
user11,mass,5
user11,hermit,3
user11,inferno,3
user11,secede,2
user11,gown,4
user11,election,5
user11,trite,2
user11,rhythmic,5
user11,bored,3
user11,path,5
user11,barter,3
user11,pseudonym,1
user11,fringe,3
user11,cane,3
user11,permission,5
user11,furrow,2
user11,impatience,4
user11,gratuitous,2
user11,flawless,2
user11,drip,4
user11,yard,4
user11,generosity,4
user11,successful,5
user11,beet,4
user11,conflagration,3
user11,effectively,5
user11,explode,3
user11,valuable,5
user11,latitude,3
user11,commonwealth,4
user11,dig,4
user11,groom,3
user11,psychologist,5
user11,wreath,4
user11,eyesight,5
user11,divisional,3
user11,pane,3
user11,manly,3
user11,underlying,3
user11,diversity,4
user11,inventor,3
user11,probably,5
user11,detect,5
user11,grand,4
user11,distributor,4
user11,underlie,4
user11,cooker,4
user11,windy,4
user11,discriminate,4
user11,stratum,2
user11,housewife,5
user11,pluck,2
user11,intuitive,3
user11,spoil,3
user11,fasten,5
user11,sensitivity,3
user11,exist,5
user11,finely,5
user11,contraception,3
user11,telegraph,3
user11,fan,5
user11,retard,1
user11,surplus,4
user11,gasoline,5
user11,gigantic,3
user11,imperial,3
user11,machinery,4
user11,outside,5
user11,cracker,5
user11,caste,4
user11,lathe,2
user11,errand,3
user11,investor,5
user11,drill,5
user11,whirl,2
user11,penchant,1
user11,wealthy,3
user11,spirit,5
user11,oar,3
user11,lousy,4
user11,incompetence,3
user11,milkman,4
user11,folding,5
user11,ahead,5
user11,ignore,5
user11,testing,5
user11,ammunition,3
user11,wealth,5
user11,sound,5
user11,towering,5
user11,hypocrite,2
user11,remark,4
user11,forsake,3
user11,glacial,3
user11,infirmity,2
user11,inconvenience,5
user11,detest,3
user11,saying,5
user11,canon,4
user11,intractable,4
user11,independently,5
user11,leather,3
user11,sectarian,3
user11,noticeable,4
user11,lobe,4
user11,hardness,3
user11,wreck,2
user11,amaze,4
user11,nestle,3
user11,weekly,5
user11,nourishment,2
user11,misuse,2
user11,newcomer,4
user11,specially,3
user11,triumphant,2
user11,friar,3
user11,astronomer,4
user11,overshadow,3
user11,unfair,5
user11,visualize,5
user11,refinement,2
user11,lurk,2
user11,passable,1
user11,documentation,5
user11,sugar,5
user11,dictionary,5
user11,windfall,3
user11,plaster,3
user11,gutter,3
user11,ending,5
user11,fairness,5
user11,delightful,5
user11,westward,3
user11,script,5
user11,musician,5
user11,upright,5
user11,coop,5
user11,sure,5
user11,psychiatrist,3
user11,link,5
user11,geometric,4
user11,cereal,4
user11,immensely,3
user11,organ,5
user11,emit,3
user11,entity,4
user11,painter,5
user11,slave,4
user11,maximize,5
user11,subversive,3
user11,dough,2
user11,international,5
user11,commonplace,5
user11,phenomenon,4
user11,nudity,3
user11,exquisite,3
user11,label,5
user11,wrongly,2
user11,unlock,5
user11,bilateral,2
user11,symbol,5
user11,disobey,2
user11,sin,4
user11,gone,5
user11,wolf,4
user11,ordinary,4
user11,ketchup,5
user11,rugby,5
user11,knowledge,5
user11,vibrant,2
user11,terrestrial,2
user11,mixed,5
user11,concentrated,4
user11,bleed,4
user11,giraffe,3
user11,combine,4
user11,madden,3
user11,habit,4
user11,satisfaction,5
user11,clearing,5
user11,compact,5
user11,hazardous,4
user11,kingdom,4
user11,budget,4
user11,scale,5
user11,circumference,4
user11,inexperienced,4
user11,altar,4
user11,honesty,5
user11,concerning,5
user11,torment,3
user11,mustard,5
user11,middle,5
user11,string,5
user11,stumble,4
user11,Buddhism,5
user11,improbable,4
user11,competing,3
user11,kickback,4
user11,grip,5
user11,hustle,3
user11,embodiment,3
user11,enact,3
user11,rediscover,4
user11,trustee,3
user11,aviary,2
user11,frenzy,2
user11,united,5
user11,complaint,4
user11,contractor,3
user11,vision,5
user11,mournful,1
user11,stylist,5
user11,talent,5
user11,admittedly,3
user11,tonic,4
user11,course,5
user11,humanism,5
user11,focal,3
user11,overt,2
user11,magnitude,4
user11,dishonest,5
user11,empress,4
user11,circumstance,4
user11,talisman,3
user11,sprite,3
user11,bamboo,5
user11,considerate,4
user11,grant,4
user11,upbeat,4
user11,nevertheless,5
user11,somber,2
user11,lounge,4
user11,memento,3
user11,embroidery,2
user11,guess,4
user11,greatly,5
user11,indelible,3
user11,Catholic,5
user11,transmitter,5
user11,herself,5
user11,practically,5
user11,petulant,3
user11,reflect,4
user11,volley,5
user11,authoritative,3
user11,irony,5
user11,counterclockwise,2
user11,consider,5
user11,reluctance,3
user11,captain,5
user11,correct,5
user11,alliance,3
user11,flutter,3
user11,bribe,3
user11,ditch,3
user11,widely,5
user11,broadcast,5
user11,eyewitness,3
user11,assembly,4
user11,collide,3
user11,prophet,3
user11,devaluation,3
user11,nomination,4
user11,asteroid,3
user11,subject,5
user11,happily,5
user11,truth,5
user11,add,5
user11,breeder,5
user11,clown,3
user11,mourn,3
user11,section,5
user11,affront,3
user11,canopy,1
user11,late,5
user11,liquidate,3
user11,no,5
user11,trough,3
user11,pore,3
user11,crumb,4
user11,grammar,5
user11,clasp,3
user11,gym,5
user11,schoolboy,5
user11,ventilation,2
user11,map,5
user11,semiconductor,4
user11,shelter,5
user11,galley,3
user11,steadfast,3
user11,spouse,3
user11,wildly,5
user11,ignoble,4
user11,block,4
user11,stony,3
user11,testimony,2
user11,gas,5
user11,apologetic,4
user11,lama,3
user11,default,5
user11,utter,3
user11,detection,5
user11,polytechnic,2
user11,jealous,3
user11,electrify,4
user11,enlarge,5
user11,ought,3
user11,licensed,5
user11,mingle,3
user11,perpetual,3
user11,shovel,3
user11,cocoa,5
user11,tavern,4
user11,cook,5
user11,souvenir,5
user11,deforestation,2
user11,incapable,3
user11,deck,3
user11,enrich,4
user11,alike,5
user11,frightened,3
user11,gymnastics,2
user11,search,5
user11,ordain,3
user11,student,5
user11,current,5
user11,punctuation,4
user11,endorsement,3
user11,velvet,4
user11,deed,4
user11,toss,5
user11,footnote,3
user11,mast,4
user11,economic,5
user11,environmental,5
user11,noxious,2
user11,stormy,2
user11,trading,5
user11,orphan,3
user11,log,5
user11,peat,2
user11,strenuous,2
user11,delinquency,2
user11,ornamental,3
user11,target,5
user11,melody,5
user11,underwater,4
user11,national,5
user11,bean,5
user11,trim,5
user11,desolate,3
user11,helping,5
user11,enlist,3
user11,deterrence,2
user11,actively,4
user11,idiom,5
user11,optimal,4
user11,uncanny,3
user11,wicker,3
user11,buttock,3
user11,escalate,4
user11,ovation,3
user11,clench,3
user11,northwest,5
user11,unless,5
user11,part,5
user11,satisfactory,5
user11,instructive,5
user11,delicacy,5
user11,scenario,5
user11,concerned,5
user11,ranch,3
user11,voyage,4
user11,consequent,4
user11,shrink,4
user11,fat,5
user11,peculiarly,3
user11,vulnerable,3
user11,her,5
user11,nerve,3
user11,medicine,5
user11,nobility,4
user11,dormant,2
user11,earthquake,5
user11,iced,5
user11,ramification,2
user11,talk,5
user11,watchman,4
user11,infirm,3
user11,immigrate,5
user11,consulate,4
user11,bound,5
user11,prick,3
user11,freeze,4
user11,alert,5
user11,voice,5
user11,heretic,3
user11,fetch,4
user11,insincere,3
user11,corrosive,2
user11,hop,4
user11,reap,3
user11,calm,2
user11,speechless,4
user11,bath,5
user11,segment,5
user11,ailment,3
user11,peg,5
user11,continent,5
user11,furious,3
user11,contemporary,3
user11,otherwise,4
user11,dramatize,3
user11,exchange,5
user11,fervor,3
user11,amuse,3
user11,near,5
user11,schedule,5
user11,plaintiff,1
user11,bell,5
user11,mathematics,5
user11,hangar,4
user11,theory,5
user11,lever,3
user11,nettle,3
user11,harp,4
user11,freedom,5
user11,unify,4
user11,annoyance,3
user11,unbearable,5
user11,bristle,2
user11,laurel,5
user11,skeleton,5
user11,sometime,5
user11,startle,3
user11,abound,3
user11,unfold,3
user11,agreement,5
user11,lunatic,3
user11,turning,5
user11,displacement,3
user11,solely,3
user11,crescent,3
user11,jot,2
user11,embody,4
user11,assistance,5
user11,teaspoonful,4
user11,childless,4
user11,shame,4
user11,presidential,4
user11,courtyard,5
user11,spur,3
user11,employer,5
user11,gingerly,2
user11,insular,3
user11,heel,4
user11,median,4
user11,table,5
user11,according,5
user11,spokesperson,5
user11,wavelength,5
user11,cuddle,3
user11,shit,4
user11,consummate,2
user11,lithe,3
user11,maker,5
user11,salesman,5
user11,cadet,2
user11,simply,5
user11,problematic,3
user11,society,5
user11,drastic,4
user11,colloquial,3
user11,envelop,5
user11,overwork,5
user11,countryside,4
user11,lore,3
user11,anonymous,4
user11,derive,3
user11,distribute,5
user11,combination,5
user11,antagonism,2
user11,insulation,4
user11,anatomy,4
user11,pitiful,2
user11,tantalize,3
user11,lunch,5
user11,landmark,5
user11,pocket,5
user11,evidence,5
user11,apprentice,4
user11,celestial,2
user11,blanket,5
user11,veritable,3
user11,clue,4
user11,burnish,4
user11,chairperson,4
user11,ablaze,2
user11,down,5
user11,formidable,3
user11,dam,4
user11,beckon,3
user11,immigrant,4
user11,compassion,4
user11,fellowship,4
user11,bulge,3
user11,strip,4
user11,baker,5
user11,tall,5
user11,gathering,5
user11,revolve,5
user11,caution,5
user11,wilderness,3
user11,listing,5
user11,suspender,5
user11,muscle,5
user11,statue,3
user11,recapture,2
user11,discontent,3
user11,bookseller,5
user11,steamship,4
user11,aimless,3
user11,beating,3
user11,worthy,4
user11,opportune,4
user11,orthodoxy,4
user11,terribly,4
user11,carbohydrate,4
user11,shed,3
user11,probe,3
user11,poison,5
user11,tranquility,3
user11,disparage,2
user11,wail,2
user11,driver,5
user11,repeated,5
user11,artillery,3
user11,resemblance,4
user11,compulsive,4
user11,extraordinary,4
user11,needless,5
user11,defender,5
user11,manifestation,5
user11,baking,4
user11,humid,3
user11,interior,5
user11,climax,5
user11,foresee,4
user11,conjecture,3
user11,fortunately,3
user11,overall,4
user11,herbal,4
user11,abstinence,4
user11,commander,5
user11,ruthless,2
user11,remission,3
user11,fool,5
user11,stay,5
user11,constraint,5
user11,chocolate,5
user11,almond,5
user11,ambivalent,3
user11,supportive,3
user11,hinder,4
user11,caterpillar,4
user11,buzz,4
user11,fertilize,4
user11,displace,5
user11,dandelion,5
user11,dew,3
user11,linguistic,4
user11,restructure,5
user11,dial,5
user11,profitable,4
user11,cabbage,5
user11,idiot,3
user11,sane,3
user11,liner,5
user11,little,5
user11,mobilize,4
user11,specification,5
user11,unbroken,3
user11,throughout,4
user11,forget,5
user11,scrap,4
user11,abstain,3
user11,academy,5
user11,comedy,5
user11,speak,5
user11,zip,5
user11,doll,5
user11,socket,4
user11,rapid,5
user11,party,5
user11,cleverly,5
user11,precarious,2
user11,optimism,4
user11,repeatedly,5
user11,fabric,5
user11,bash,4
user11,den,3
user11,celebrity,4
user11,hurt,3
user11,underestimate,3
user11,hardly,4
user11,disappear,4
user11,lineage,3
user11,respect,5
user11,berth,3
user11,assertion,3
user11,lure,2
user11,linen,4
user11,saving,5
user11,unilateral,3
user11,optical,5
user11,partisan,3
user11,brag,2
user11,trajectory,3
user11,forgery,3
user11,studio,5
user11,granddad,5
user11,inefficient,4
user11,barrier,5
user11,agony,3
user11,compulsion,3
user11,disturbing,4
user11,chronicle,4
user11,grouping,5
user11,school,5
user11,discretionary,3
user11,spine,4
user11,filling,5
user11,vegetarian,5
user11,comfortable,5
user11,advanced,5
user11,kilo,5
user11,nest,5
user11,antic,3
user11,carve,3
user11,gully,3
user11,unobtrusive,2
user11,electronics,5
user11,outcast,3
user11,abstraction,5
user11,legislature,3
user11,gardener,3
user11,duct,4
user11,mess,3
user11,fitness,5
user11,rehearse,2
user11,broadcasting,5
user11,at,5
user11,receivable,5
user11,barrow,4
user11,thermal,5
user11,howl,4
user11,incursion,4
user11,casket,4
user11,ecstasy,5
user11,lyric,3
user11,recompense,2
user11,safari,5
user11,rapt,3
user11,aggression,3
user11,warming,4
user11,campground,5
user11,interim,2
user11,stimulation,3
user11,earning,5
user11,homework,5
user11,promontory,3
user11,survivor,5
user11,whatsoever,4
user11,exasperation,2
user11,utterly,3
user11,usher,3
user11,undisturbed,4
user11,throat,4
user11,defy,3
user11,illicit,2
user11,termination,4
user11,jostle,2
user11,fiend,3
user11,rogue,2
user11,terrorist,4
user11,tolerance,5
user11,eightieth,5
user11,catcher,5
user11,credible,4
user11,harden,5
user11,stifle,3
user11,headline,4
user11,sturdy,3
user11,curse,3
user11,subdued,3
user11,interpreter,4
user11,loneliness,5
user11,editorial,4
user11,cord,5
user11,salt,4
user11,expressly,3
user11,money,5
user11,collusion,4
user11,acquisition,4
user11,plaza,4
user11,keen,3
user11,unfortunate,5
user11,nuclear,5
user11,silently,5
user11,skid,3
user11,learned,5
user11,agency,5
user11,staunch,3
user11,cable,5
user11,facsimile,3
user11,corroboration,2
user11,walker,5
user11,monopoly,5
user11,court,4
user11,fingernail,3
user11,stake,5
user11,merciful,2
user11,scene,4
user11,pert,3
user11,slacken,3
user11,messy,3
user11,lace,4
user11,temperate,5
user11,elephant,5
user11,simplistic,5
user11,clearly,5
user11,generalize,5
user11,resentment,3
user11,haphazard,3
user11,prevention,3
user11,graph,5
user11,pear,3
user11,rotate,2
user11,delivery,4
user11,rim,3
user11,spoken,5
user11,coffin,2
user11,impressive,5
user11,meeting,5
user11,boiler,5
user11,overhead,5
user11,pry,3
user11,confederate,4
user11,seam,3
user11,superiority,4
user11,overwhelm,3
user11,tepid,2
user11,warm,4
user11,morose,2
user11,tribe,3
user11,stump,3
user11,dance,4
user11,mud,2
user11,bromide,2
user11,phenomenal,4
user11,maggot,3
user11,actual,5
user11,wrestling,3
user11,phrase,5
user11,registry,5
user11,chant,3
user11,penetrate,3
user11,hand,5
user11,convenient,5
user11,mannerism,3
user11,handshake,5
user11,linear,5
user11,cunning,5
user11,baggage,5
user11,fabulous,3
user11,bane,3
user11,harsh,3
user11,bookcase,5
user11,statistical,5
user11,celebration,5
user11,transparent,5
user11,obedient,3
user11,cub,3
user11,magical,4
user11,packing,5
user11,elemental,5
user11,disk,5
user11,rock,5
user11,cleavage,5
user11,globe,4
user11,tropical,5
user11,roster,4
user11,opponent,5
user11,intolerable,3
user11,contemplative,3
user11,union,4
user11,ransom,3
user11,lance,4
user11,weak,5
user11,thug,2
user11,homely,5
user11,rank,5
user11,culture,5
user11,disgraceful,3
user11,artery,2
user11,discipline,3
user11,locker,4
user11,trick,5
user11,hem,3
user11,smile,5
user11,purely,5
user11,snip,4
user11,steward,3
user11,plantation,5
user11,aviation,4
user11,debase,3
user11,clay,3
user11,locomotive,3
user11,tuition,3
user11,plethora,2
user11,windmill,4
user11,enthusiasm,3
user11,erection,4
user11,location,5
user11,pleasure,5
user11,spreadsheet,5
user11,six,5
user11,nourish,4
user11,beef,5
user11,proverbial,3
user11,hour,5
user11,chalk,5
user11,convinced,4
user11,antenna,5
user11,lonely,5
user11,spacious,5
user11,commence,4
user11,unmarried,5
user11,hanger,4
user11,quench,3
user11,projector,5
user11,standard,5
user11,slay,2
user11,admire,4
user11,bulletin,2
user11,translate,5
user11,revile,3
user11,caucus,3
user11,reconstruct,2
user11,much,5
user11,second,5
user11,geology,4
user11,science,5
user11,tribal,5
user11,emergency,5
user11,clear,5
user11,something,5
user11,tech,5
user11,advisable,4
user11,bid,3
user11,firm,5
user11,maverick,3
user11,apron,2
user11,confused,4
user11,inner,4
user11,parade,4
user11,headlight,5
user11,invest,5
user11,language,5
user11,definite,4
user11,reflective,4
user11,asylum,2
user11,medieval,4
user11,clothe,3
user11,I,5
user11,economize,3
user11,excitement,3
user11,halfway,5
user11,fearful,4
user11,deposition,3
user11,incriminate,3
user11,vibration,3
user11,freely,5
user11,aye,3
user11,fertilizer,3
user11,like,5
user11,reunite,3
user11,temperament,4
user11,unsuitable,4
user11,nut,4
user11,seclude,3
user11,outrage,4
user11,disproportionate,2
user11,propensity,3
user11,vicar,2
user11,possess,4
user11,autograph,5
user11,cloakroom,4
user11,stall,4
user11,autism,3
user11,bland,5
user11,brief,4
user11,ear,5
user11,deterioration,2
user11,calamity,3
user11,bank,5
user11,soft,5
user11,easygoing,5
user11,drawing,5
user11,glow,5
user11,moderate,5
user11,yours,5
user11,insect,5
user11,rendezvous,1
user11,incompetent,2
user11,quietness,4
user11,abject,3
user11,folklore,3
user11,espouse,3
user11,flesh,4
user11,scout,3
user11,dinosaur,5
user11,worm,3
user11,bush,5
user11,contaminate,3
user11,cuisine,4
user11,monitor,4
user11,clumsy,2
user11,February,5
user11,motorist,3
user11,tooth,5
user11,wire,5
user11,interaction,5
user11,crackle,3
user11,dive,3
user11,consistent,4
user11,floating,5
user11,thief,5
user11,straight,5
user11,knitting,5
user11,joy,5
user11,outline,5
user11,rueful,3
user11,clerk,4
user11,fully,5
user11,own,5
user11,instigate,3
user11,repute,3
user11,leading,5
user11,token,5
user11,register,5
user11,poised,3
user11,transparency,4
user11,genuinely,3
user11,custard,4
user11,microscopic,4
user11,avail,4
user11,shocking,5
user11,disappearance,4
user11,buck,3
user11,cycle,5
user11,eviction,3
user11,illustration,5
user11,occur,5
user11,handbook,5
user11,slither,2
user11,buckle,3
user11,justification,4
user11,unaware,5
user11,perfunctory,2
user11,dancing,5
user11,pray,4
user11,giddy,3
user11,wedge,4
user11,desert,5
user11,trace,5
user11,hail,3
user11,victory,5
user11,discrete,5
user11,affluent,3
user11,miser,3
user11,northwestern,5
user11,ambitious,2
user11,burial,3
user11,finish,5
user11,slack,4
user11,bellow,3
user11,ensue,4
user11,ragged,3
user11,born,4
user11,genealogy,4
user11,incandescent,3
user11,employ,5
user11,deadly,5
user11,bookstore,5
user11,ledger,4
user11,Christianity,4
user11,field,5
user11,hardy,3
user11,absolutely,5
user11,cleanly,5
user11,patch,5
user11,drought,4
user11,intoxication,2
user11,way,5
user11,equip,4
user11,absurdity,3
user11,slogan,4
user11,edge,5
user11,notorious,4
user11,speaker,5
user11,tasteful,4
user11,jackpot,3
user11,corn,4
user11,seemingly,4
user11,outlaw,5
user11,earthly,3
user11,regimen,2
user11,metallic,4
user11,entertaining,5
user11,conviction,3
user11,timeless,5
user11,elude,2
user11,wintertime,5
user11,advice,5
user11,tough,4
user11,existential,4
user11,generous,4
user11,resuscitate,1
user11,beginning,5
user11,contraction,5
user11,tighten,5
user11,online,5
user11,recall,5
user11,fragmentation,4
user11,pest,3
user11,urine,2
user11,cache,5
user11,virgin,5
user11,eat,5
user11,ambition,5
user11,body,5
user11,herring,4
user11,juvenile,3
user11,opt,4
user11,popularly,4
user11,allegation,3
user11,century,5
user11,entrance,5
user11,relish,3
user11,worthwhile,4
user11,rapidly,5
user11,enjoin,3
user11,myself,5
user11,intestinal,3
user11,ache,4
user11,lamppost,3
user11,quicken,4
user11,legendary,2
user11,slouch,3
user11,skepticism,3
user11,ingenious,3
user11,vector,5
user11,frugal,3
user11,role,4
user11,ultimate,5
user11,squeamish,2
user11,practical,5
user11,spontaneity,3
user11,oblique,2
user11,diesel,4
user11,simmer,3
user11,seniority,4
user11,gloomy,3
user11,racism,2
user11,optional,5
user11,recognizable,5
user11,they,5
user11,strawberry,5
user11,knob,3
user11,flinch,3
user11,stare,4
user11,frontier,5
user11,strife,2
user11,hungry,5
user11,material,5
user11,cringe,3
user11,tack,3
user11,contemptuous,3
user11,physics,5
user11,tedious,3
user11,respondent,4
user11,fastener,5
user11,aroma,5
user11,cup,5
user11,flash,5
user11,ballpoint,5
user11,pick,5
user11,countenance,4
user11,vindication,3
user11,pagan,2
user11,ghastly,2
user11,architect,5
user11,sight,5
user11,smoky,5
user11,safely,5
user11,congressional,3
user11,repentance,2
user11,reputation,2
user11,bird,5
user11,authentic,3
user11,exert,3
user11,implore,3
user11,lodger,3
user11,destination,4
user11,flame,5
user11,cigarette,5
user11,breathing,5
user11,genius,5
user11,delay,5
user11,director,5
user11,milk,5
user11,pencil,5
user11,chop,5
user11,hurtle,2
user11,January,5
user11,glisten,3
user11,ah,3
user11,savior,4
user11,caliber,2
user11,haven,3
user11,intermission,5
user11,carcinogen,2
user11,delve,2
user11,unveil,2
user11,glamour,2
user11,superintendent,2
user11,affirmation,2
user11,pep,2
user11,tee,4
user11,complexion,5
user11,stoppage,5
user11,adequate,3
user11,chum,3
user11,overcoat,3
user11,southeast,5
user11,cellular,5
user11,demo,5
user11,devout,3
user11,deficiency,4
user11,imperative,2
user11,prospect,5
user11,daring,3
user11,hybrid,3
user11,job,5
user11,childhood,5
user11,lighthouse,4
user11,coverage,4
user11,yielding,4
user11,overcrowd,4
user11,strait,4
user11,householder,5
user11,pillar,3
user11,knack,3
user11,mediate,3
user11,treason,2
user11,chestnut,2
user11,fervent,3
user11,yet,5
user11,devour,3
user11,seaweed,3
user11,eternal,4
user11,coronary,3
user11,lethal,3
user11,continuity,5
user11,soothe,3
user11,flavor,4
user11,verse,3
user11,gurgle,2
user11,sickle,4
user11,misbehavior,5
user11,prosecutor,3
user11,eventful,4
user11,lad,3
user11,coroner,3
user11,chronic,4
user11,generalization,5
user11,permanent,5
user11,potentially,5
user11,unreasonable,5
user11,worse,5
user11,embryo,2
user11,idiosyncratic,1
user11,qualify,4
user11,fission,2
user11,scenery,4
user11,diabetic,2
user11,enforce,4
user11,exhilarate,1
user11,plus,5
user11,confidence,5
user11,warning,5
user11,predator,5
user11,funk,3
user11,dozen,5
user11,mission,5
user11,therapist,4
user11,fluctuate,3
user11,bald,3
user11,farmyard,4
user11,itself,5
user11,waive,3
user11,dab,2
user11,time,5
user11,friend,5
user11,geographical,5
user11,flexibility,4
user11,analytic,4
user11,emphasize,2
user11,rebound,3
user11,mining,5
user11,flow,3
user11,supreme,4
user11,homemade,5
user11,possibility,5
user11,eclipse,4
user11,sickness,5
user11,tide,5
user11,terrible,5
user11,hospitality,4
user11,incredulous,3
user11,hiding,3
user11,scanty,3
user11,uranium,4
user11,threadbare,3
user11,us,5
user11,striped,3
user11,used,5
user11,revamp,2
user11,ceramic,4
user11,pad,4
user11,genre,3
user11,attractive,5
user11,painfully,4
user11,respectful,5
user11,camera,5
user11,association,5
user11,authorize,4
user11,hoarse,3
user11,pump,3
user11,sunlight,4
user11,responsibility,5
user11,braid,3
user11,liberate,3
user11,dismal,3
user11,logging,4
user11,observe,4
user11,solicit,3
user11,generate,5
user11,impeachment,3
user11,inescapable,3
user11,rider,5
user11,insatiable,3
user11,mesh,4
user11,placebo,1
user11,cheerleader,5
user11,soup,5
user11,retain,5
user11,rasp,3
user11,whereby,3
user11,amid,2
user11,net,5
user11,know,5
user11,inflammatory,3
user11,steel,5
user11,for,5
user11,favor,5
user11,invasion,4
user11,salespeople,5
user11,recommend,5
user11,sad,5
user11,door,5
user11,paraphrase,3
user11,affiliated,2
user11,grandchild,5
user11,war,5
user11,starve,3
user11,detriment,3
user11,servant,3
user11,cancellation,4
user11,intervene,2
user11,size,5
user11,civilian,5
user11,afield,2
user11,gorge,2
user11,residential,4
user11,gradient,5
user11,side,5
user11,chapter,5
user11,van,5
user11,gala,3
user11,alcoholic,5
user11,dresser,4
user11,fox,5
user11,manipulator,3
user11,juggle,3
user11,willing,4
user11,malice,3
user11,birthday,5
user11,repair,5
user11,set,5
user11,coin,5
user11,particular,5
user11,maternal,3
user11,drawn,3
user11,static,4
user11,linguist,4
user11,divinity,3
user11,prostrate,3
user11,essentially,4
user11,foreclose,2
user11,knock,4
user11,overpopulation,4
user11,seductive,3
user11,gum,5
user11,halo,2
user11,chick,3
user11,complementary,3
user11,require,4
user11,usable,4
user11,thrust,3
user11,uprising,4
user11,minimum,5
user11,panda,5
user11,adherent,3
user11,cerebral,4
user11,circumvent,3
user11,incredible,4
user11,weather,3
user11,iris,2
user11,naked,4
user11,allotment,2
user11,escapade,2
user11,adversity,3
user11,veer,2
user11,swing,4
user11,sole,4
user11,watercolor,4
user11,extraction,5
user11,schoolhouse,4
user11,chamber,4
user11,duplicate,2
user11,stupendous,3
user11,rationality,4
user11,fiery,3
user11,twig,3
user11,oatmeal,4
user11,carbon,5
user11,wheel,5
user11,abet,3
user11,payroll,3
user11,demand,5
user11,ignorant,4
user11,oval,4
user11,during,5
user11,archive,5
user11,cage,3
user11,bye,5
user11,binder,5
user11,turbulence,5
user11,inclusion,4
user11,ardent,2
user11,conservationist,3
user11,chat,5
user11,reduction,5
user11,hum,5
user11,acid,5
user11,meet,5
user11,artificial,5
user11,storehouse,5
user11,gag,3
user11,rethink,4
user11,motive,5
user11,gallant,3
user11,surprising,5
user11,hunch,3
user11,tangible,3
user11,savor,3
user11,exhausted,4
user11,mere,4
user11,solitary,3
user11,corresponding,4
user11,liquor,4
user11,serene,3
user11,uphill,2
user11,safe,5
user11,incidence,4
user11,corporate,4
user11,temptation,3
user11,scissors,3
user11,coordinate,4
user11,layout,4
user11,crisis,5
user11,snare,3
user11,gird,3
user11,thirst,3
user11,adventure,5
user11,abdomen,1
user11,wineglass,5
user11,row,5
user11,profit,5
user11,team,5
user11,radius,3
user11,bellybutton,3
user11,dispensary,2
user11,flagship,2
user11,Thanksgiving,5
user11,climate,5
user11,uncommon,5
user11,undergo,4
user11,pungent,3
user11,methodology,3
user11,assorted,4
user11,layman,3
user11,closing,4
user11,hepatitis,3
user11,chaff,3
user11,ignition,3
user11,putative,2
user11,length,5
user11,automobile,5
user11,exhibition,5
user11,say,5
user11,padlock,3
user11,fading,2
user11,farming,4
user11,debris,2
user11,dean,4
user11,deceive,4
user11,upbringing,4
user11,dual,5
user11,blue,5
user11,distaste,1
user11,underneath,2
user11,antigen,2
user11,bastion,2
user11,footprint,3
user11,aspire,2
user11,astronomical,3
user11,subscriber,3
user11,conditional,5
user11,engine,5
user11,readable,5
user11,careless,5
user11,transitional,4
user11,predecessor,3
user11,metro,4
user11,geometry,4
user11,admirable,3
user11,dividend,3
user11,resort,4
user11,damned,5
user11,mourning,5
user11,illiterate,4
user11,outer,4
user11,localize,4
user11,detach,4
user11,cloak,3
user11,pit,4
user11,astonishing,3
user11,strap,4
user11,spawn,1
user11,variant,3
user11,echo,5
user11,load,5
user11,gender,5
user11,Satan,5
user11,thwart,2
user11,demure,2
user11,glaze,3
user11,lubricate,2
user11,invincible,2
user11,fifth,5
user11,grader,3
user11,unexpectedly,4
user11,anguish,2
user11,sensitive,5
user11,butt,2
user11,constituent,2
user11,adverse,4
user11,silky,4
user11,arch,4
user11,grade,5
user11,reprint,3
user11,hiking,4
user11,youth,5
user11,quilt,3
user11,repository,4
user11,preview,5
user11,earnest,3
user11,pupil,2
user11,chemical,5
user11,knot,3
user11,touching,5
user11,revenge,5
user11,whine,4
user11,bribery,2
user11,contradictory,4
user11,imminent,2
user11,extinction,2
user11,conformity,2
user11,bastard,2
user11,rubber,3
user11,pavilion,4
user11,vehement,4
user11,projectile,4
user11,compilation,3
user11,requisite,3
user11,subjective,4
user11,vie,2
user11,faculty,4
user11,curator,4
user11,pedestal,3
user11,hush,3
user11,complimentary,2
user11,stress,5
user11,aloof,2
user11,prosaic,2
user11,thrive,3
user11,secretarial,3
user11,perform,4
user11,carp,3
user11,supposed,4
user11,trunk,5
user11,ruler,4
user11,footing,5
user11,conform,5
user11,enshrine,2
user11,absence,5
user11,embarrassed,4
user11,bow,4
user11,fork,5
